DATAFLOW,INSTRUMENT_TYPE,CANTON,DOMAIN,TIME_PERIOD,OBS_VALUE
SLC:DF_LAWS(1.0),dekret,GL,etat,2004,1
SLC:DF_LAWS(1.0),dekret,GR,educ,2004,1
SLC:DF_LAWS(1.0),dekret,JU,educ,2004,1
SLC:DF_LAWS(1.0),dekret,JU,etat,2004,1
SLC:DF_LAWS(1.0),dekret,LU,etat,2004,4
SLC:DF_LAWS(1.0),dekret,NE,educ,2004,2
SLC:DF_LAWS(1.0),dekret,NE,fin,2004,1
SLC:DF_LAWS(1.0),dekret,OW,autres,2004,2
SLC:DF_LAWS(1.0),dekret,OW,etat,2004,2
SLC:DF_LAWS(1.0),dekret,OW,sante,2004,1
SLC:DF_LAWS(1.0),dekret,SG,educ,2004,4
SLC:DF_LAWS(1.0),dekret,SG,etat,2004,2
SLC:DF_LAWS(1.0),dekret,SG,infra,2004,1
SLC:DF_LAWS(1.0),dekret,SH,educ,2004,2
SLC:DF_LAWS(1.0),dekret,SH,etat,2004,2
SLC:DF_LAWS(1.0),dekret,SZ,educ,2004,1
SLC:DF_LAWS(1.0),dekret,SZ,etat,2004,1
SLC:DF_LAWS(1.0),dekret,SZ,infra,2004,1
SLC:DF_LAWS(1.0),dekret,SZ,sante,2004,1
SLC:DF_LAWS(1.0),dekret,TI,etat,2004,2
SLC:DF_LAWS(1.0),dekret,VD,etat,2004,2
SLC:DF_LAWS(1.0),dekret,ZG,eco,2004,1
SLC:DF_LAWS(1.0),dekret,ZG,etat,2004,1
SLC:DF_LAWS(1.0),dekret,ZG,infra,2004,1
SLC:DF_LAWS(1.0),dekret,ZH,etat,2004,2
SLC:DF_LAWS(1.0),gemeindeerlass,BS,etat,2004,2
SLC:DF_LAWS(1.0),gemeindeerlass,BS,sante,2004,3
SLC:DF_LAWS(1.0),gesetz,AG,sante,2004,2
SLC:DF_LAWS(1.0),gesetz,AI,educ,2004,2
SLC:DF_LAWS(1.0),gesetz,AR,eco,2004,1
SLC:DF_LAWS(1.0),gesetz,AR,etat,2004,3
SLC:DF_LAWS(1.0),gesetz,AR,infra,2004,2
SLC:DF_LAWS(1.0),gesetz,BE,educ,2004,2
SLC:DF_LAWS(1.0),gesetz,BE,etat,2004,4
SLC:DF_LAWS(1.0),gesetz,BL,fin,2004,1
SLC:DF_LAWS(1.0),gesetz,BL,infra,2004,2
SLC:DF_LAWS(1.0),gesetz,BS,fin,2004,1
SLC:DF_LAWS(1.0),gesetz,BS,infra,2004,1
SLC:DF_LAWS(1.0),gesetz,BS,sante,2004,1
SLC:DF_LAWS(1.0),gesetz,FR,autres,2004,1
SLC:DF_LAWS(1.0),gesetz,FR,etat,2004,4
SLC:DF_LAWS(1.0),gesetz,GE,autres,2004,2
SLC:DF_LAWS(1.0),gesetz,GE,eco,2004,1
SLC:DF_LAWS(1.0),gesetz,GE,educ,2004,2
SLC:DF_LAWS(1.0),gesetz,GE,etat,2004,2
SLC:DF_LAWS(1.0),gesetz,GE,fin,2004,3
SLC:DF_LAWS(1.0),gesetz,GE,sante,2004,1
SLC:DF_LAWS(1.0),gesetz,GL,etat,2004,2
SLC:DF_LAWS(1.0),gesetz,GR,autres,2004,2
SLC:DF_LAWS(1.0),gesetz,GR,educ,2004,2
SLC:DF_LAWS(1.0),gesetz,GR,etat,2004,1
SLC:DF_LAWS(1.0),gesetz,GR,infra,2004,1
SLC:DF_LAWS(1.0),gesetz,GR,sante,2004,3
SLC:DF_LAWS(1.0),gesetz,JU,educ,2004,1
SLC:DF_LAWS(1.0),gesetz,JU,fin,2004,1
SLC:DF_LAWS(1.0),gesetz,JU,sante,2004,1
SLC:DF_LAWS(1.0),gesetz,LU,etat,2004,3
SLC:DF_LAWS(1.0),gesetz,LU,fin,2004,1
SLC:DF_LAWS(1.0),gesetz,NE,autres,2004,2
SLC:DF_LAWS(1.0),gesetz,NE,eco,2004,1
SLC:DF_LAWS(1.0),gesetz,NE,etat,2004,2
SLC:DF_LAWS(1.0),gesetz,NE,fin,2004,2
SLC:DF_LAWS(1.0),gesetz,NE,infra,2004,3
SLC:DF_LAWS(1.0),gesetz,NE,sante,2004,2
SLC:DF_LAWS(1.0),gesetz,NW,educ,2004,2
SLC:DF_LAWS(1.0),gesetz,NW,etat,2004,2
SLC:DF_LAWS(1.0),gesetz,NW,infra,2004,2
SLC:DF_LAWS(1.0),gesetz,NW,sante,2004,1
SLC:DF_LAWS(1.0),gesetz,OW,etat,2004,2
SLC:DF_LAWS(1.0),gesetz,OW,infra,2004,1
SLC:DF_LAWS(1.0),gesetz,SG,etat,2004,3
SLC:DF_LAWS(1.0),gesetz,SG,sante,2004,1
SLC:DF_LAWS(1.0),gesetz,SH,eco,2004,1
SLC:DF_LAWS(1.0),gesetz,SH,etat,2004,2
SLC:DF_LAWS(1.0),gesetz,SH,fin,2004,1
SLC:DF_LAWS(1.0),gesetz,SH,infra,2004,1
SLC:DF_LAWS(1.0),gesetz,SH,sante,2004,1
SLC:DF_LAWS(1.0),gesetz,SO,sante,2004,1
SLC:DF_LAWS(1.0),gesetz,SZ,autres,2004,3
SLC:DF_LAWS(1.0),gesetz,SZ,etat,2004,1
SLC:DF_LAWS(1.0),gesetz,SZ,infra,2004,1
SLC:DF_LAWS(1.0),gesetz,TG,educ,2004,1
SLC:DF_LAWS(1.0),gesetz,TG,etat,2004,1
SLC:DF_LAWS(1.0),gesetz,TG,infra,2004,1
SLC:DF_LAWS(1.0),gesetz,TI,eco,2004,2
SLC:DF_LAWS(1.0),gesetz,TI,infra,2004,1
SLC:DF_LAWS(1.0),gesetz,TI,sante,2004,1
SLC:DF_LAWS(1.0),gesetz,UR,autres,2004,1
SLC:DF_LAWS(1.0),gesetz,VD,autres,2004,1
SLC:DF_LAWS(1.0),gesetz,VD,eco,2004,1
SLC:DF_LAWS(1.0),gesetz,VD,educ,2004,2
SLC:DF_LAWS(1.0),gesetz,VD,etat,2004,4
SLC:DF_LAWS(1.0),gesetz,VD,sante,2004,3
SLC:DF_LAWS(1.0),gesetz,VS,eco,2004,3
SLC:DF_LAWS(1.0),gesetz,VS,etat,2004,3
SLC:DF_LAWS(1.0),gesetz,VS,fin,2004,1
SLC:DF_LAWS(1.0),gesetz,VS,infra,2004,3
SLC:DF_LAWS(1.0),gesetz,VS,sante,2004,1
SLC:DF_LAWS(1.0),gesetz,ZG,educ,2004,1
SLC:DF_LAWS(1.0),gesetz,ZG,infra,2004,2
SLC:DF_LAWS(1.0),gesetz,ZH,etat,2004,2
SLC:DF_LAWS(1.0),gesetz,ZH,sante,2004,2
SLC:DF_LAWS(1.0),interkantonale_vereinbarung,AG,educ,2004,1
SLC:DF_LAWS(1.0),interkantonale_vereinbarung,AG,etat,2004,1
SLC:DF_LAWS(1.0),interkantonale_vereinbarung,AG,sante,2004,1
SLC:DF_LAWS(1.0),interkantonale_vereinbarung,BE,eco,2004,1
SLC:DF_LAWS(1.0),interkantonale_vereinbarung,BE,etat,2004,1
SLC:DF_LAWS(1.0),interkantonale_vereinbarung,BL,educ,2004,2
SLC:DF_LAWS(1.0),interkantonale_vereinbarung,BL,etat,2004,1
SLC:DF_LAWS(1.0),interkantonale_vereinbarung,BL,sante,2004,2
SLC:DF_LAWS(1.0),interkantonale_vereinbarung,BS,educ,2004,1
SLC:DF_LAWS(1.0),interkantonale_vereinbarung,BS,etat,2004,1
SLC:DF_LAWS(1.0),interkantonale_vereinbarung,FR,educ,2004,1
SLC:DF_LAWS(1.0),interkantonale_vereinbarung,GE,etat,2004,1
SLC:DF_LAWS(1.0),interkantonale_vereinbarung,GL,autres,2004,1
SLC:DF_LAWS(1.0),interkantonale_vereinbarung,JU,eco,2004,2
SLC:DF_LAWS(1.0),interkantonale_vereinbarung,JU,educ,2004,3
SLC:DF_LAWS(1.0),interkantonale_vereinbarung,LU,autres,2004,1
SLC:DF_LAWS(1.0),interkantonale_vereinbarung,LU,educ,2004,2
SLC:DF_LAWS(1.0),interkantonale_vereinbarung,NE,fin,2004,1
SLC:DF_LAWS(1.0),interkantonale_vereinbarung,NW,autres,2004,1
SLC:DF_LAWS(1.0),interkantonale_vereinbarung,NW,educ,2004,4
SLC:DF_LAWS(1.0),interkantonale_vereinbarung,OW,autres,2004,1
SLC:DF_LAWS(1.0),interkantonale_vereinbarung,OW,educ,2004,4
SLC:DF_LAWS(1.0),interkantonale_vereinbarung,OW,etat,2004,1
SLC:DF_LAWS(1.0),interkantonale_vereinbarung,OW,infra,2004,1
SLC:DF_LAWS(1.0),interkantonale_vereinbarung,SG,educ,2004,2
SLC:DF_LAWS(1.0),interkantonale_vereinbarung,SG,etat,2004,2
SLC:DF_LAWS(1.0),interkantonale_vereinbarung,SG,fin,2004,1
SLC:DF_LAWS(1.0),interkantonale_vereinbarung,SO,educ,2004,1
SLC:DF_LAWS(1.0),interkantonale_vereinbarung,SO,etat,2004,1
SLC:DF_LAWS(1.0),interkantonale_vereinbarung,SZ,autres,2004,1
SLC:DF_LAWS(1.0),interkantonale_vereinbarung,SZ,educ,2004,3
SLC:DF_LAWS(1.0),interkantonale_vereinbarung,TG,sante,2004,1
SLC:DF_LAWS(1.0),interkantonale_vereinbarung,UR,autres,2004,1
SLC:DF_LAWS(1.0),interkantonale_vereinbarung,UR,educ,2004,2
SLC:DF_LAWS(1.0),interkantonale_vereinbarung,ZG,autres,2004,1
SLC:DF_LAWS(1.0),interkantonale_vereinbarung,ZG,educ,2004,5
SLC:DF_LAWS(1.0),interkantonale_vereinbarung,ZG,etat,2004,1
SLC:DF_LAWS(1.0),interkantonale_vereinbarung,ZH,autres,2004,1
SLC:DF_LAWS(1.0),reglement,AG,educ,2004,1
SLC:DF_LAWS(1.0),reglement,BE,etat,2004,2
SLC:DF_LAWS(1.0),reglement,BL,etat,2004,1
SLC:DF_LAWS(1.0),reglement,BS,educ,2004,1
SLC:DF_LAWS(1.0),reglement,BS,etat,2004,1
SLC:DF_LAWS(1.0),reglement,FR,eco,2004,1
SLC:DF_LAWS(1.0),reglement,FR,educ,2004,3
SLC:DF_LAWS(1.0),reglement,FR,etat,2004,1
SLC:DF_LAWS(1.0),reglement,FR,sante,2004,2
SLC:DF_LAWS(1.0),reglement,GE,autres,2004,2
SLC:DF_LAWS(1.0),reglement,GE,eco,2004,1
SLC:DF_LAWS(1.0),reglement,GE,educ,2004,2
SLC:DF_LAWS(1.0),reglement,GE,etat,2004,6
SLC:DF_LAWS(1.0),reglement,GE,fin,2004,3
SLC:DF_LAWS(1.0),reglement,GE,infra,2004,1
SLC:DF_LAWS(1.0),reglement,GE,sante,2004,3
SLC:DF_LAWS(1.0),reglement,JU,autres,2004,1
SLC:DF_LAWS(1.0),reglement,JU,educ,2004,2
SLC:DF_LAWS(1.0),reglement,JU,etat,2004,3
SLC:DF_LAWS(1.0),reglement,LU,autres,2004,1
SLC:DF_LAWS(1.0),reglement,LU,educ,2004,1
SLC:DF_LAWS(1.0),reglement,LU,etat,2004,1
SLC:DF_LAWS(1.0),reglement,NE,autres,2004,3
SLC:DF_LAWS(1.0),reglement,NE,educ,2004,2
SLC:DF_LAWS(1.0),reglement,NE,etat,2004,2
SLC:DF_LAWS(1.0),reglement,NE,infra,2004,1
SLC:DF_LAWS(1.0),reglement,NE,sante,2004,7
SLC:DF_LAWS(1.0),reglement,NW,etat,2004,1
SLC:DF_LAWS(1.0),reglement,SZ,educ,2004,1
SLC:DF_LAWS(1.0),reglement,TG,educ,2004,1
SLC:DF_LAWS(1.0),reglement,TG,etat,2004,1
SLC:DF_LAWS(1.0),reglement,TI,autres,2004,2
SLC:DF_LAWS(1.0),reglement,TI,eco,2004,3
SLC:DF_LAWS(1.0),reglement,TI,educ,2004,1
SLC:DF_LAWS(1.0),reglement,TI,etat,2004,3
SLC:DF_LAWS(1.0),reglement,TI,fin,2004,1
SLC:DF_LAWS(1.0),reglement,TI,infra,2004,1
SLC:DF_LAWS(1.0),reglement,TI,sante,2004,2
SLC:DF_LAWS(1.0),reglement,UR,autres,2004,1
SLC:DF_LAWS(1.0),reglement,UR,educ,2004,2
SLC:DF_LAWS(1.0),reglement,UR,sante,2004,1
SLC:DF_LAWS(1.0),reglement,VD,autres,2004,1
SLC:DF_LAWS(1.0),reglement,VD,eco,2004,3
SLC:DF_LAWS(1.0),reglement,VD,educ,2004,4
SLC:DF_LAWS(1.0),reglement,VD,etat,2004,6
SLC:DF_LAWS(1.0),reglement,VD,sante,2004,8
SLC:DF_LAWS(1.0),reglement,VS,eco,2004,1
SLC:DF_LAWS(1.0),reglement,VS,educ,2004,2
SLC:DF_LAWS(1.0),reglement,VS,fin,2004,1
SLC:DF_LAWS(1.0),reglement,VS,infra,2004,1
SLC:DF_LAWS(1.0),reglement,VS,sante,2004,2
SLC:DF_LAWS(1.0),reglement,ZG,sante,2004,1
SLC:DF_LAWS(1.0),reglement,ZH,educ,2004,1
SLC:DF_LAWS(1.0),reglement,ZH,etat,2004,1
SLC:DF_LAWS(1.0),reglement,ZH,fin,2004,1
SLC:DF_LAWS(1.0),verfassung,FR,etat,2004,1
SLC:DF_LAWS(1.0),verordnung,AG,autres,2004,1
SLC:DF_LAWS(1.0),verordnung,AG,educ,2004,4
SLC:DF_LAWS(1.0),verordnung,AG,etat,2004,2
SLC:DF_LAWS(1.0),verordnung,AG,infra,2004,1
SLC:DF_LAWS(1.0),verordnung,AG,sante,2004,6
SLC:DF_LAWS(1.0),verordnung,AI,eco,2004,2
SLC:DF_LAWS(1.0),verordnung,AI,sante,2004,1
SLC:DF_LAWS(1.0),verordnung,AR,autres,2004,1
SLC:DF_LAWS(1.0),verordnung,AR,etat,2004,5
SLC:DF_LAWS(1.0),verordnung,AR,sante,2004,1
SLC:DF_LAWS(1.0),verordnung,BE,autres,2004,1
SLC:DF_LAWS(1.0),verordnung,BE,eco,2004,2
SLC:DF_LAWS(1.0),verordnung,BE,educ,2004,3
SLC:DF_LAWS(1.0),verordnung,BE,etat,2004,7
SLC:DF_LAWS(1.0),verordnung,BE,fin,2004,3
SLC:DF_LAWS(1.0),verordnung,BE,infra,2004,2
SLC:DF_LAWS(1.0),verordnung,BE,sante,2004,3
SLC:DF_LAWS(1.0),verordnung,BL,eco,2004,3
SLC:DF_LAWS(1.0),verordnung,BL,educ,2004,6
SLC:DF_LAWS(1.0),verordnung,BL,etat,2004,5
SLC:DF_LAWS(1.0),verordnung,BL,fin,2004,1
SLC:DF_LAWS(1.0),verordnung,BL,infra,2004,3
SLC:DF_LAWS(1.0),verordnung,BL,sante,2004,3
SLC:DF_LAWS(1.0),verordnung,BS,autres,2004,1
SLC:DF_LAWS(1.0),verordnung,BS,eco,2004,2
SLC:DF_LAWS(1.0),verordnung,BS,educ,2004,5
SLC:DF_LAWS(1.0),verordnung,BS,etat,2004,3
SLC:DF_LAWS(1.0),verordnung,BS,sante,2004,10
SLC:DF_LAWS(1.0),verordnung,FR,autres,2004,2
SLC:DF_LAWS(1.0),verordnung,FR,eco,2004,3
SLC:DF_LAWS(1.0),verordnung,FR,educ,2004,6
SLC:DF_LAWS(1.0),verordnung,FR,etat,2004,7
SLC:DF_LAWS(1.0),verordnung,FR,fin,2004,3
SLC:DF_LAWS(1.0),verordnung,FR,infra,2004,2
SLC:DF_LAWS(1.0),verordnung,FR,sante,2004,10
SLC:DF_LAWS(1.0),verordnung,GE,eco,2004,1
SLC:DF_LAWS(1.0),verordnung,GE,etat,2004,2
SLC:DF_LAWS(1.0),verordnung,GE,sante,2004,1
SLC:DF_LAWS(1.0),verordnung,GL,infra,2004,2
SLC:DF_LAWS(1.0),verordnung,GL,sante,2004,1
SLC:DF_LAWS(1.0),verordnung,GR,autres,2004,1
SLC:DF_LAWS(1.0),verordnung,GR,eco,2004,2
SLC:DF_LAWS(1.0),verordnung,GR,educ,2004,5
SLC:DF_LAWS(1.0),verordnung,GR,fin,2004,1
SLC:DF_LAWS(1.0),verordnung,GR,infra,2004,1
SLC:DF_LAWS(1.0),verordnung,GR,sante,2004,3
SLC:DF_LAWS(1.0),verordnung,JU,autres,2004,1
SLC:DF_LAWS(1.0),verordnung,JU,eco,2004,1
SLC:DF_LAWS(1.0),verordnung,JU,educ,2004,5
SLC:DF_LAWS(1.0),verordnung,JU,etat,2004,4
SLC:DF_LAWS(1.0),verordnung,JU,fin,2004,2
SLC:DF_LAWS(1.0),verordnung,JU,infra,2004,1
SLC:DF_LAWS(1.0),verordnung,JU,sante,2004,1
SLC:DF_LAWS(1.0),verordnung,LU,autres,2004,3
SLC:DF_LAWS(1.0),verordnung,LU,eco,2004,1
SLC:DF_LAWS(1.0),verordnung,LU,etat,2004,2
SLC:DF_LAWS(1.0),verordnung,LU,infra,2004,4
SLC:DF_LAWS(1.0),verordnung,LU,sante,2004,2
SLC:DF_LAWS(1.0),verordnung,NE,autres,2004,3
SLC:DF_LAWS(1.0),verordnung,NE,eco,2004,2
SLC:DF_LAWS(1.0),verordnung,NE,educ,2004,2
SLC:DF_LAWS(1.0),verordnung,NE,etat,2004,3
SLC:DF_LAWS(1.0),verordnung,NE,fin,2004,2
SLC:DF_LAWS(1.0),verordnung,NE,infra,2004,1
SLC:DF_LAWS(1.0),verordnung,NE,sante,2004,4
SLC:DF_LAWS(1.0),verordnung,NW,educ,2004,1
SLC:DF_LAWS(1.0),verordnung,NW,etat,2004,2
SLC:DF_LAWS(1.0),verordnung,NW,infra,2004,2
SLC:DF_LAWS(1.0),verordnung,NW,sante,2004,2
SLC:DF_LAWS(1.0),verordnung,OW,autres,2004,2
SLC:DF_LAWS(1.0),verordnung,OW,eco,2004,3
SLC:DF_LAWS(1.0),verordnung,OW,educ,2004,1
SLC:DF_LAWS(1.0),verordnung,OW,etat,2004,10
SLC:DF_LAWS(1.0),verordnung,OW,fin,2004,1
SLC:DF_LAWS(1.0),verordnung,OW,infra,2004,1
SLC:DF_LAWS(1.0),verordnung,OW,sante,2004,2
SLC:DF_LAWS(1.0),verordnung,SG,autres,2004,1
SLC:DF_LAWS(1.0),verordnung,SG,eco,2004,1
SLC:DF_LAWS(1.0),verordnung,SG,educ,2004,2
SLC:DF_LAWS(1.0),verordnung,SG,etat,2004,5
SLC:DF_LAWS(1.0),verordnung,SG,sante,2004,14
SLC:DF_LAWS(1.0),verordnung,SH,autres,2004,1
SLC:DF_LAWS(1.0),verordnung,SH,eco,2004,1
SLC:DF_LAWS(1.0),verordnung,SH,educ,2004,6
SLC:DF_LAWS(1.0),verordnung,SH,etat,2004,4
SLC:DF_LAWS(1.0),verordnung,SH,sante,2004,2
SLC:DF_LAWS(1.0),verordnung,SO,eco,2004,3
SLC:DF_LAWS(1.0),verordnung,SO,educ,2004,3
SLC:DF_LAWS(1.0),verordnung,SO,etat,2004,2
SLC:DF_LAWS(1.0),verordnung,SO,sante,2004,3
SLC:DF_LAWS(1.0),verordnung,SZ,etat,2004,1
SLC:DF_LAWS(1.0),verordnung,SZ,fin,2004,1
SLC:DF_LAWS(1.0),verordnung,SZ,sante,2004,2
SLC:DF_LAWS(1.0),verordnung,TG,educ,2004,2
SLC:DF_LAWS(1.0),verordnung,TG,etat,2004,3
SLC:DF_LAWS(1.0),verordnung,TG,infra,2004,1
SLC:DF_LAWS(1.0),verordnung,TG,sante,2004,2
SLC:DF_LAWS(1.0),verordnung,TI,autres,2004,1
SLC:DF_LAWS(1.0),verordnung,TI,etat,2004,1
SLC:DF_LAWS(1.0),verordnung,TI,fin,2004,2
SLC:DF_LAWS(1.0),verordnung,VS,eco,2004,3
SLC:DF_LAWS(1.0),verordnung,VS,etat,2004,2
SLC:DF_LAWS(1.0),verordnung,VS,infra,2004,2
SLC:DF_LAWS(1.0),verordnung,ZG,educ,2004,3
SLC:DF_LAWS(1.0),verordnung,ZG,etat,2004,2
SLC:DF_LAWS(1.0),verordnung,ZG,fin,2004,1
SLC:DF_LAWS(1.0),verordnung,ZG,infra,2004,1
SLC:DF_LAWS(1.0),verordnung,ZG,sante,2004,3
SLC:DF_LAWS(1.0),verordnung,ZH,autres,2004,5
SLC:DF_LAWS(1.0),verordnung,ZH,eco,2004,1
SLC:DF_LAWS(1.0),verordnung,ZH,educ,2004,4
SLC:DF_LAWS(1.0),verordnung,ZH,etat,2004,8
SLC:DF_LAWS(1.0),verordnung,ZH,fin,2004,1
SLC:DF_LAWS(1.0),verordnung,ZH,infra,2004,1
SLC:DF_LAWS(1.0),verordnung,ZH,sante,2004,3
SLC:DF_LAWS(1.0),anderes,_T,_T,2004,112
SLC:DF_LAWS(1.0),dekret,_T,_T,2004,62
SLC:DF_LAWS(1.0),gemeindeerlass,_T,_T,2004,5
SLC:DF_LAWS(1.0),gesetz,_T,_T,2004,131
SLC:DF_LAWS(1.0),interkantonale_vereinbarung,_T,_T,2004,59
SLC:DF_LAWS(1.0),reglement,_T,_T,2004,109
SLC:DF_LAWS(1.0),verfassung,_T,_T,2004,1
SLC:DF_LAWS(1.0),verordnung,_T,_T,2004,315
SLC:DF_LAWS(1.0),_T,AG,_T,2004,27
SLC:DF_LAWS(1.0),_T,AI,_T,2004,10
SLC:DF_LAWS(1.0),_T,AR,_T,2004,15
SLC:DF_LAWS(1.0),_T,BE,_T,2004,35
SLC:DF_LAWS(1.0),_T,BL,_T,2004,33
SLC:DF_LAWS(1.0),_T,BS,_T,2004,45
SLC:DF_LAWS(1.0),_T,FR,_T,2004,59
SLC:DF_LAWS(1.0),_T,GE,_T,2004,42
SLC:DF_LAWS(1.0),_T,GL,_T,2004,15
SLC:DF_LAWS(1.0),_T,GR,_T,2004,25
SLC:DF_LAWS(1.0),_T,JU,_T,2004,32
SLC:DF_LAWS(1.0),_T,LU,_T,2004,33
SLC:DF_LAWS(1.0),_T,NE,_T,2004,61
SLC:DF_LAWS(1.0),_T,NW,_T,2004,23
SLC:DF_LAWS(1.0),_T,OW,_T,2004,42
SLC:DF_LAWS(1.0),_T,SG,_T,2004,40
SLC:DF_LAWS(1.0),_T,SH,_T,2004,26
SLC:DF_LAWS(1.0),_T,SO,_T,2004,15
SLC:DF_LAWS(1.0),_T,SZ,_T,2004,18
SLC:DF_LAWS(1.0),_T,TG,_T,2004,16
SLC:DF_LAWS(1.0),_T,TI,_T,2004,25
SLC:DF_LAWS(1.0),_T,UR,_T,2004,8
SLC:DF_LAWS(1.0),_T,VD,_T,2004,39
SLC:DF_LAWS(1.0),_T,VS,_T,2004,28
SLC:DF_LAWS(1.0),_T,ZG,_T,2004,30
SLC:DF_LAWS(1.0),_T,ZH,_T,2004,52
SLC:DF_LAWS(1.0),_T,_T,autres,2004,66
SLC:DF_LAWS(1.0),_T,_T,eco,2004,61
SLC:DF_LAWS(1.0),_T,_T,educ,2004,177
SLC:DF_LAWS(1.0),_T,_T,etat,2004,221
SLC:DF_LAWS(1.0),_T,_T,fin,2004,40
SLC:DF_LAWS(1.0),_T,_T,infra,2004,67
SLC:DF_LAWS(1.0),_T,_T,sante,2004,162
SLC:DF_LAWS(1.0),_T,_T,_T,2004,794
SLC:DF_LAWS(1.0),anderes,AI,educ,2005,1
SLC:DF_LAWS(1.0),anderes,AR,autres,2005,1
SLC:DF_LAWS(1.0),anderes,AR,infra,2005,1
SLC:DF_LAWS(1.0),anderes,AR,sante,2005,1
SLC:DF_LAWS(1.0),anderes,BE,autres,2005,3
SLC:DF_LAWS(1.0),anderes,BE,educ,2005,3
SLC:DF_LAWS(1.0),anderes,BL,educ,2005,1
SLC:DF_LAWS(1.0),anderes,BL,etat,2005,1
SLC:DF_LAWS(1.0),anderes,BL,sante,2005,2
SLC:DF_LAWS(1.0),anderes,BS,autres,2005,1
SLC:DF_LAWS(1.0),anderes,BS,eco,2005,1
SLC:DF_LAWS(1.0),anderes,BS,educ,2005,3
SLC:DF_LAWS(1.0),anderes,BS,sante,2005,3
SLC:DF_LAWS(1.0),anderes,FR,etat,2005,2
SLC:DF_LAWS(1.0),anderes,GE,autres,2005,1
SLC:DF_LAWS(1.0),anderes,GL,autres,2005,2
SLC:DF_LAWS(1.0),anderes,GL,sante,2005,1
SLC:DF_LAWS(1.0),anderes,GR,autres,2005,1
SLC:DF_LAWS(1.0),anderes,GR,fin,2005,1
SLC:DF_LAWS(1.0),anderes,LU,autres,2005,4
SLC:DF_LAWS(1.0),anderes,LU,educ,2005,3
SLC:DF_LAWS(1.0),anderes,LU,etat,2005,1
SLC:DF_LAWS(1.0),anderes,LU,sante,2005,1
SLC:DF_LAWS(1.0),anderes,NE,educ,2005,5
SLC:DF_LAWS(1.0),anderes,NE,etat,2005,3
SLC:DF_LAWS(1.0),anderes,NE,fin,2005,2
SLC:DF_LAWS(1.0),anderes,NE,sante,2005,3
SLC:DF_LAWS(1.0),anderes,NW,sante,2005,1
SLC:DF_LAWS(1.0),anderes,OW,fin,2005,1
SLC:DF_LAWS(1.0),anderes,OW,sante,2005,6
SLC:DF_LAWS(1.0),anderes,SG,autres,2005,2
SLC:DF_LAWS(1.0),anderes,SG,educ,2005,1
SLC:DF_LAWS(1.0),anderes,SG,infra,2005,1
SLC:DF_LAWS(1.0),anderes,SG,sante,2005,2
SLC:DF_LAWS(1.0),anderes,SH,eco,2005,2
SLC:DF_LAWS(1.0),anderes,SH,etat,2005,1
SLC:DF_LAWS(1.0),anderes,SH,fin,2005,1
SLC:DF_LAWS(1.0),anderes,SH,sante,2005,1
SLC:DF_LAWS(1.0),anderes,SO,educ,2005,5
SLC:DF_LAWS(1.0),anderes,SO,etat,2005,1
SLC:DF_LAWS(1.0),anderes,SO,sante,2005,3
SLC:DF_LAWS(1.0),anderes,SZ,educ,2005,1
SLC:DF_LAWS(1.0),anderes,TG,sante,2005,1
SLC:DF_LAWS(1.0),anderes,UR,autres,2005,1
SLC:DF_LAWS(1.0),anderes,VD,eco,2005,2
SLC:DF_LAWS(1.0),anderes,VD,sante,2005,1
SLC:DF_LAWS(1.0),anderes,VS,eco,2005,2
SLC:DF_LAWS(1.0),anderes,VS,infra,2005,5
SLC:DF_LAWS(1.0),anderes,ZG,autres,2005,1
SLC:DF_LAWS(1.0),anderes,ZG,educ,2005,3
SLC:DF_LAWS(1.0),anderes,ZG,etat,2005,5
SLC:DF_LAWS(1.0),anderes,ZG,sante,2005,1
SLC:DF_LAWS(1.0),anderes,ZH,autres,2005,2
SLC:DF_LAWS(1.0),anderes,ZH,educ,2005,6
SLC:DF_LAWS(1.0),anderes,ZH,etat,2005,1
SLC:DF_LAWS(1.0),anderes,ZH,fin,2005,2
SLC:DF_LAWS(1.0),anderes,ZH,sante,2005,1
SLC:DF_LAWS(1.0),dekret,AG,etat,2005,2
SLC:DF_LAWS(1.0),dekret,AG,fin,2005,1
SLC:DF_LAWS(1.0),dekret,AG,sante,2005,1
SLC:DF_LAWS(1.0),dekret,AI,autres,2005,2
SLC:DF_LAWS(1.0),dekret,AI,eco,2005,1
SLC:DF_LAWS(1.0),dekret,AI,educ,2005,1
SLC:DF_LAWS(1.0),dekret,AI,etat,2005,3
SLC:DF_LAWS(1.0),dekret,AI,fin,2005,1
SLC:DF_LAWS(1.0),dekret,AI,infra,2005,1
SLC:DF_LAWS(1.0),dekret,BE,eco,2005,1
SLC:DF_LAWS(1.0),dekret,BL,fin,2005,1
SLC:DF_LAWS(1.0),dekret,FR,educ,2005,1
SLC:DF_LAWS(1.0),dekret,FR,etat,2005,5
SLC:DF_LAWS(1.0),dekret,GL,educ,2005,1
SLC:DF_LAWS(1.0),dekret,GR,fin,2005,1
SLC:DF_LAWS(1.0),dekret,LU,autres,2005,1
SLC:DF_LAWS(1.0),dekret,LU,etat,2005,1
SLC:DF_LAWS(1.0),dekret,NE,autres,2005,1
SLC:DF_LAWS(1.0),dekret,NE,educ,2005,1
SLC:DF_LAWS(1.0),dekret,NE,etat,2005,1
SLC:DF_LAWS(1.0),dekret,NW,educ,2005,1
